swahili	Hiyo siku utasema kwa watoto wako, 'Hii ni kwasababu ya kile Yahweh alichofanya kwangu nilipo taka Misri.'
hausa	Domin idan su da ke na shari'a magada ne, bangaskiya bata da komai, kuma alkawarin an wofintar da shi kenan.
tagalog	Nagpunta ang mga alagad sa kabilang bahagi, ngunit nakalimutang magdala ng tinapay.
tagalog	Lumaki ang batang si Samuel, at kinalugdan ni Yahweh at ng mga kalalakihan.
tagalog	maski alin sa matatanda, binata, dalaga, maliliit na mga bata o kababaihan. Patayin ninyo silang lahat! Ngunit huwag ninyong lapitan ang sinumang lalaki na may palatandaan sa kaniyang ulo. Magsimula kayo sa aking santuwaryo!" Kaya sinimulan nila sa matatandang lalaki na nasa harap ng bahay.
swahili	Kwa kuwa ninayaita makabila yote ya falme za kaskazini, asema BWANA. Yatakuja, na kila mmoja atasimika enzi yake katika malango ya Yerusalemu, dhidi ya kuta zote zinazoizunguka, na dhidi ya miji ya Yuda.
swahili	Katika mwaka wa kumi na tano wa Amazia mwana wa Yoashi mfalme wa Yuda, Yeroboamu mwana wa Yoashi mfalme wa Israeli alianza kutawala katika Samaria; alitawala kwa muda wa miaka arobaini na moja.
swahili	Yahwe huwainua wanyonge, huwashusha chini wenye jeuri.
hausa	Shawulu ya tashi daga kasa, kuma daga ya bude idanunsa, baya ganin komai; sai suka kama hannuwansa suka yi masa jagora suka kawo shi cikin birnin Dimashku.
nahuatl	In fariseos tlen okivelitayah tomi, okikaktokah nochi tlen Jesús okijtovaya iva san okiwetzkiliayah.
swahili	Ndipo Abneri alipomwambia tena Asaheli, "Simama usinifuate. Kwa nini nikupige hata chini? Nitautazamaje uso wa Yoabu ndugu yako?"
nahuatl	Jesús okinankili:—In Tiotlajkuiloli kijtova: “In tlakatl amo velis yolitos san ika tlakuali, sino noijki ika itlajtol in Dios tlen Ye techilvia.”
swahili	Wafilisti walipigana, na Waisraeli wakashindwa. Kila mtu alikimbilia nyumbani kwake, na mauaji yalikuwa makubwa sana; maana askari wa Israeli elfu thelathini waendao kwa miguu vitani, walianguka.
indonesian	Gubernur Pilatus memeriksa Yesus(Mrk. 15:2-5; Luk. 23:3-5; Yoh. 18:33-38)Ketika Yesus diperhadapkan kepada Gubernur Pilatus, dia bertanya kepada Yesus, “Apakah kamu raja orang Yahudi?”Jawab Yesus, “Demikianlah.”
swahili	Hivyo Sadoki na Abiathari wakalirudish sanduku la Mungu Yerusalemu nao wakakaa humo.
swahili	Walisafiri kutoka Kadeshi na kuweka kambi Mlima Hori, Pembezoni mwa nchi ya Edomu.
tagalog	Pagkatapos nilang magpaningas ng apoy sa gitna ng patyo at sama-samang umupo, umupo si Pedro sa kanilang kalagitnaan.
swahili	Samsoni akasema, "Kwa taya ya punda, chungu juu ya chungu, na njaa ya punda nimewaua watu elfu."
hausa	Duka wadannan sun bayar da baikonsu daga cikin yalwarsu. Amma wannan gwauruwan, daga cikin talaucin ta, ta saka dukan iyakar kudinta na zaman gari da take da shi."
nahuatl	Ijkó, in tlajtlakoli ayakmo kipias velitilistli inmotech, porke ayakmo inkateh imak itlanavatil Moisés, sino imak iiknomachilis in toYejwatzi.
tagalog	Kaya ngayon gumawa tayo ng isang tipan sa ating Diyos na palabasin ang lahat ng mga babae at kanilang mga anak ayon sa mga tagubilin ng Panginoon at sa mga tagubilin ng mga nanginig sa mga utos ng ating Diyos, at mangyari nawa ito ayon sa batas.
manobo	Naka-ikagi si Jesus to “Nasulat on gayod diyà to kasulatan no pig-iling to ‘Konà nu ogpanogkadan to Diyus no Magbobo-ot nu to pa-antihan.’”
tagalog	Kaya maging matatag kayo, kaya mapapanatili ninyo at magagawa ang lahat ng nakasulat sa Aklat ng Batas ni Moises, hindi kayo lilihis mula rito sa kanan o sa kaliwa,
swahili	Neno la Yahwe likanijia, kusema,
tagalog	Si Jose ay tatlumpung taong gulang nang tumayo siya sa harap ni Paraon, hari ng Ehipto. Lumabas si Jose mula sa presensya ni Paraon at pumunta sa buong lupain ng Ehipto.
tagalog	Bukod pa rito, ginawa niya ang patyo ng mga pari at ang malaking patyo, at ang mga pinto ng patyo; binalot niya ng tanso ang pinto ng mga ito.
tagalog	Samakatuwid, aking mga minamahal, lumayo kayo sa pagsamba ng diyus-diyosan.
swahili	Myahudi mmoja aitwaye Apolo, aliyezaliwa huko Alexandria, alikuja Efeso. Alikuwa na ufasaha katika kuongea na hodari katika Maandiko.
swahili	Kisha mtapanda kutoka sehemu mliyojificha, na mtauteka mji. Yahweh Mungu wenu atawapa mkononi mwenu.
tagalog	Ibigay ang totoong katapatan sa kaniyang anak para hindi siya magalit sa inyo, at para hindi kayo mamatay kapag mabilis na sumiklab ang kaniyang galit. Mapalad ang lahat ng kumukubli sa kaniya.
tagalog	"Ituring mong kaaway ang mga Midianita at lusubin sila,
swahili	Yeye alishuka chini kutokea juu; akanishikilia mimi! Akanivuta nje ya maji yafurikayo.
swahili	Lakini mtakuwa na furaha na kushangilia daima kwa nitakachokiumba. Tazama, Ninakaribia kuumba Yerusalemu mpya kama furaha na watu wake wenye furaha.
swahili	Kwa maana nitawatawanya kwa upepo wa kisurisuri katika mataifa yote ambayo hawajawai kuyaona, na baada yao nchi itakuwa wazi. Kwa kuwa hakuna hata mmoja atakayepita au kukaa katika hiyo nchi kwa kuwa wameigeuza nchi yao yenye kupendeza kuwa isiyofaa.
tagalog	Bigyan mo si Solomon na aking anak ng buong pusong pagnanais na sundin ang iyong mga kautusan, ang iyong mga utos sa kasunduan, at ang iyong mga tuntunin, at isagawa ang lahat ng mga planong ito na itayo ang palasyo na aking ipinaghanda.
tagalog	Siya ay nagsilang ng anak na lalaki, at pinangalanan siya ni Moises na Gersom; sinabi niya, "Ako ay naging isang mamamayan sa isang dayuhang lupain."
manobo	Su to asawa, konà puli kandin ogpakabobo-ot bahin to tu-un din no lawa. Dì iyan on ogpakabobo-ot to bana din. Angod dà to kadodoog to bana. Konà puli kandin ogpakabobo-ot to tu-un din no lawa su asawa din on to ogpakobobo-ot.
tagalog	Nilikha niya silang lalaki at babae. Pinagpala niya sila at pinangalanan silang sangkatauhan nang sila ay likhain.
tagalog	Noong itinayo mo ang mga dambana sa ulo ng bawat lansangan at gumawa ka ng iyong mga dambana sa bawat pampublikong lugar, hindi ka talaga isang babaeng bayaran, sapagkat tumanggi kang magpabayad sa iyong mga ginawa!
indonesian	Lalu yang lainnya Andreas, Filipus,Bartolomeus, Matius,Tomas, dan juga Yakobus— anak dari Alfeus,Tadeus, dan Simon— yang pernah mengikuti gerakan orang-orang yang berjuang supaya Israel bebas dari penjajahan Roma,
swahili	Sikiliza neno la Yahwe, enyi viongozi wa Sodomu; sikilizeni sheria ya Mungu wetu, enyi watu wa Gomora:
tagalog	Kaya sinabi nila sa kaniya, "Nababaliw ka na."Ngunit kaniyang ipinilit na ito ay totoo. Kanilang sinabi, "Ito ang kaniyang anghel."
hausa	Idan kinsu ya kawo sulhuntawa ga duniya, Karbarsu kuma zata zama yaya? Zata zama rai ne daga mutuwa.
swahili	Siku sita kabla ya Pasaka, Yesu alienda Bethania, alipokuwapo Lazaro, yeye ambaye alimfufua kutoka katika wafu.
swahili	Kwahiyo, yule ambaye alikuwa wa kwanza kuingia ndani ya baada ya maji kutibuliwa alifanywa mzima kutokana na chochote kilichokuwa kimemshika kwa wakati huo.
manobo	Naman-usip kandan to “Ando-i to Amoy nu.” Nakatabak kandin to “Wadà kow makakilaa kanak aw Amoy ku. Ko makilaa a now, ogpakakilaa kow gayod to Amoy ku.”
manobo	Pigduguk ni Jesus sikan namakalangkob aw tudi-a aw ikagihi to “Sakindog kow. Konà kow ogkahadok.”
swahili	Kwa Reubenites na kwa Gadites nilitoa eneo kutoka kwa Gileadi kuelekea bonde la Arnon- katikati mwa bonde ni mpaka wa eneo- na kuelekea mto wa Jabbok, ambao umepakana ni wazao wa Ammoni.
swahili	Kama yeyote hampendi Bwana, basi laana iwe juu yake. Bwana wetu, njoo!
swahili	Miti hiyo ikamwambia mzabibu, 'Njoo utawale juu yetu.'
swahili	Kisha Mungu akamwambia Abraham, "nawe lazima ulishike agano langu, wewe pamoja na uzao wako baada yako kwa vizazi vyao.
hausa	Domin wannan fa ku natsu. Ku yi dammara a hankalinku. Ku kafa begenku sarai akan alherin da za'a kawo maku a lokacin bayyanuwar Yesu Almasihu.
manobo	(-)
hausa	Bayan kwasar su zuwa kasar Babila, Yekoniya shine mahaifin Sheyaltiyel, Sheyaltiyel shine mahaifin Zarubabel.
tagalog	Sapagkat hangad ko ang katapatan at hindi mga handog at ang aking kaalaman, ang Diyos ay higit pa sa mga susunuging handog.
manobo	Dì kanami ubag no otow puli no nigdaa sikan no mahal no ka-awangan, iyan na-angodan noy to kudon puli no pighimu likat to pasak dì pigtagu-an to ayama-an awos makita-an to Diyus iyan to piglikatan to kinalabawan no kabogbogan, konà no kanami to piglikatan.
hausa	Wannan mutumin, Allah ya ta da shi rana ta uku ya kuma maishe shi sananne,
hausa	Amma da ranar bikin haihuwar Hirudus ta kewayo, diyar Hirudiya tayi rawa a lokacin har ta burge Hirudus.
manobo	Pagkatapus din to pagba-id, niggomow si Jesus to untud su og-ampù kandin to Diyus.
tagalog	Ginawa niyang parang matalim na espada ang aking bibig; tinago niya ako sa anino ng kaniyang kamay; ginawa niya akong pinakinis na palaso; tinago niya ako sa kaniyang lalagyan ng palaso.
hausa	A yanzu me ka ke jira? 'Tashi a yi maka baftisma a wanke zunubanka, kana kira bisa sunansa.'
swahili	nilipokuwa njiani wakati wa mchana, Mfalme, niliona mwanga kutoka mbinguni uliokuwa mkali kuliko jua na uling'aa kutuzunguka mimi na watu waliokuwa wakisafiri pamoja nami.
manobo	Kahadokanan iyan ko Diyus on to ogkastigu ita su kandin to piglikatan to kinabuhì ta aw labow pad lagboy to kabogbogan din.
manobo	Moydu-on nakadomdom dow pigsugù ni Jesus to ogpabolihon to kapookanan to hinang dow pabogayan din to publi to sapì su si Judas to nigtagon to sapì noy tibò.
tagalog	Nang marinig iyon ni Elias, bumangon siya at umalis para sa kaniyang buhay at pumuta sa Beer-seba, na bahagi ng Juda, at iniwan ang kaniyang mga lingkod doon.
tagalog	Sabihin mo sa kanila, 'Dahil ako ay buhay,' sinabi ni Yahweh, 'ayon sa sinabi mo sa aking pandinig, gagawin ko ito sa inyo:
swahili	"Mwanadamu, andika kwa ajili yako jina la hii siku, siku hii sahihi mfalme wa Babeli ameizingira Yerusalimu.
nahuatl	“Asta yen tlali de inmoaltepe tlen otechajsik itech tokxi, tiktzejtzelovah para xikmatikah ke amo kuali tlen inkichivah. Pero xikmatikah, nik yi kajki serka para Dios pevas tlanavatis inmonavak.”
swahili	Katika miji ya watu hawa ambayo Yahwe Mungu wenu anawapa kama urithi, mnapaswa kutunza chochote kilicho na uhai.
swahili	Alikuwa na umri wa miaka ishirini alipoanza kutawala; alitawala kwa muda wa miaka kumi na sita katika Yerusalimu. Mama yake alikuwa anaitwa Yerusha; alikuwa binti ya Sadoki.
hausa	Na biyu kuma ya aure ta, shi ma ya mutu, ba 'ya'ya. Na ukun ma haka.
manobo	Na sikan mgo punu-an to tinu-uhan no pagkadinog dan to mgo pananglitan ni Jesus, nasabutan dan to kandan to napa-atubangan to kagi din.
indonesian	Dan bibit yang jatuh di tanah yang berbatu-batu seperti orang-orang yang mendengarkan ajaran dari Allah dan langsung menerimanya dengan senang hati.
swahili	Bado walikuwa na mikono ya binadamu chini ya mabawa yao chini kwenye pande zote nne. Kwa wote wanne, nyuso zao na mabawa vilikuwa hivi:
swahili	Kwa hiyo maafisa wote walimtuma Jehudi mwana wa Nethania mwana wa Shelemiah mwana wa Kushi, kwa Baruku. Jehudi alisema kwa Baruku, "Chukua kitabu katika mkono wako, kitabu ambacho ulikuwa unakisoma kwa masikio ya watu and kuja." Kwa hiyo Baruku mwana wa Neria alichukua kitabu katika mkono wake na alienda kwa maafisa.
swahili	Lakini Samweli alimtumikia BWANA akiwa mdogo akivaa nguo ya naivera ya kitani.
tagalog	Huwag hayaang manakawan ang sinuman ng gantimpala dahil sa pagnanais ng kababaang-loob at sa pamamagitan ng pagsamba sa mga anghel. Ang taong katulad nito ay nananatili sa mga bagay na nakita niya at nagiging mapagmalaki sa pamamagitan ng kaniyang makalamang pag-iisip.
tagalog	Napakahangal ba ninyo? Nagsimula ba kayo sa Espiritu upang magtapos lamang sa laman?
tagalog	Nangyari ito ng tatlong beses, at pagkatapos noon ang lahat ay naibalik muli sa langit.
tagalog	Si Meraiot ang ama ni Amarias, si Amarias ang ama ni Ahitob.
swahili	Mbingu ni za Yahwe; lakini nchi amewapa wanadamu.
swahili	Kisha akasema, "Iwe mbali nami, Yahwe, kwamba niyanywe haya. Je ninywe damu ya watu waliohatarisha maisha yao?" Hivyo akakataa kuyanywa. Haya ni mambo yaliyofanywa na mashujaa watatu.
indonesian	Bahkan banyak dari antara mereka mengumpulkan buku-buku sihir mereka, dan membakarnya di hadapan semua orang. Kalau dihitung dengan uang, harga semua buku itu kira-kira 50.000 keping uang perak.
swahili	Lile jabali lenye mteremko mkali zaidi liliinuka upande wa kaskazini mbele ya Mikmashi, na jingine upande wa kusini mbele ya Geba.
hausa	Sai ya koma karo na biyu yayi addu'a, Yace, "Ya Ubana, in wannan kokon ba zai wuce ba sai na sha shi, bari nufinka ya kasance."
tagalog	Pagkatapos nilusob at winasak ang lungsod, at ang lahat ng mga kalalakihang mandirigma ay tumakas at lumabas sa lungsod sa gabi, dumaan sila sa tarangkahan na nasa pagitan ng dalawang pader, malapit sa hardin ng hari, kahit na ang mga Caldea ay nakapalibot sa lungsod. Kaya nagtungo sila sa direksiyon ng Araba.
indonesian	Kalian juga sudah tahu bahwa sebelum kami datang, kami dihina dan dianiaya ketika kami memberitakan Kabar Baik dari Allah di Filipi. Walaupun begitu, Allah membuat kami tetap berani untuk memberitakan Kabar Baik yang sama kepada kalian, biarpun orang-orang di kotamu ada juga yang menentang kami dengan keras.
swahili	ikiwa watawala waliotumwa kuwaadhibu watenda mabaya na kuwasifu wale wanaotenda mema.
swahili	Kisha Mungu akazungumza na Nuhu na wanae pamoja naye, akisema,
manobo	su mahawoy dà to pagpasaylu to saà to napulid no otow. Dì malisod ko tambaan ta to pulid no otow. Malisod gayod to igpalukut ta to pulid no otow to hikam din aw pahipanawa kandin.
swahili	Kwa manaa ni wewe ndiye uliyeifanya milima imara, wewe ambaye umefungwa mkanda wa uweza.
nahuatl	Porke tlen kichiva tlen kimonekiltia noTajtzi tlen kajki ilvikak, yen yejón nokni tlakatl, yen yejón nokni sivatl iva yen yejón nomama.
tagalog	May digmaan sa pagitan ni Haring Asa at Haring Baasa ng Israel sa buong buhay nila.
tagalog	Ngunit, kung ang bansa na aking pinahayagan ay tatalikod sa kasamaan nito, kung gayon mahahabag ako mula sa sakuna na binabalak kong dalhin dito.
tagalog	Kinuha ko ang aking isa pang asawa at pinagpira-piraso ang kaniyang katawan, at ipinadala ang mga ito sa bawat rehiyon na ipinamana sa Israel, dahil nakagawa sila ng kasamaan at kalapastanganan sa Israel.
hausa	Mun kawar da shari'a kenan ta wurin bangaskiya? ba zai taba kasancewa haka ba. Maimako ma, muna inganta shari'a kenan.
swahili	Kisha Yesu akamwambia, "Nenda zako utoke hapa, Shetani! Kwa maana imeandikwa, 'Yakupasa kumwabudu Bwana Mungu wako, na umtumikie yeye peke yake.'"
swahili	Makuhani waliolibeba sanduku la agano la Yahweh walisimama katika nchi kavu katikati ya Yordani mpaka watu wote wa Israeli walipokwisha kuvuka katika nchi kavu.
tagalog	Nanawagan ako ng buong puso, "Sagutin mo ako, Yahweh, iingatan ko ang mga alituntunin mo.
swahili	Na usisahau kufanya mazuri na kusadiana ninyi kwa ninyi, kwa kuwa ni kwa sadaka kama hiyo ndiyo Mungu hupendezwa sana.
swahili	Watu wa Israeli walimtumikia Eglon mfalme wa Moabu kwa miaka kumi na nane.
indonesian	Waktu Yesus melihat Natanael sedang datang, Dia berkata tentang Natanael kepada kami, “Lihat, dia ini adalah orang Israel yang sejati, yang tidak mungkin menipu.”
swahili	"Wakaweka mbele wanaume wawili, Yusufu aitwaye Barnaba, ambaye pia aliitwa Yusto na Mathia.
tagalog	sa gayon ang nagmamay-ari ng bahay ay kailangang pumunta at sabihin sa pari. Dapat niyang sabihin, 'Tila mayroon isang bagay na katulad ng amag sa aking bahay.'
swahili	Malaika wa saba alimwaga kutoka kwenye bakuli lake katika anga. Kisha sauti kuu ikasikika kutoka pakatifu na kutoka kwenye kiti cha enzi, ikisema, "Imekwisha!"
swahili	Kisha mfalme wa Ashuru akaona kwamba Hoshea alikuwa na njama dhidi ya yake, kwa kuwa Hoshea aliwatuma wajumbe kwa So mfalme wa Misri; pia, hakumpatia kodi mfalme wa Ashuru, kama alivyofanya mwaka hadi mwaka.
tagalog	''Ito ang sinabi ni Yahweh ng mga hukbo: 'Muling darating ang mga tao, maging ang mga naninirahan sa iba't ibang mga lungsod.
tagalog	Ang aking Ama na siyang nagbigay sa kanila sa akin, ay dakila kaysa sa lahat, at walang sinuman na kayang umagaw sa kanila sa kamay ng Ama.
indonesian	Waktu Yesus dan murid-murid-Nya berada di rumah, mereka bertanya lagi kepada-Nya tentang perceraian itu.
tagalog	Ngunit magbibigay ako ng dalisay na mga labi sa mga tao, upang tawagin silang lahat sa pangalan ni Yahweh, upang paglingkuran nila ako nang may pagkakaisa.
tagalog	Sinabi rin niya, "Nawa si Yahweh, ang Diyos ni Shem, ay pagpalain at nawa si Canaan ay kanyang maging lingkod.
hausa	Yesu ya tsauta masa, sai aljanin ya fita daga cikinsa. Yaron ya warke nan take.
indonesian	Aku sungguh-sungguh berkata kepadamu: Banyak nabi dan raja yang ingin melihat dan mendengar apa yang sekarang kamu lihat dan dengar. Tetapi berkat itu tidak diberikan kepada mereka.”
tagalog	Binigyang pansin mo, dahil lagi mong nakikita ang gumagawa ng paghihirap at kalungkutan. Pinagkakatiwala ng ulila ang kaniyang sarili sa iyo; inililigtas mo ang mga walang ama.
swahili	Natamani kila mmoja angekuwa kama mimi nilivyo. Lakini kila mmoja ana karama yake kutoka kwa Mungu. Huyu ana karama hii, na yule ana karama ile.
tagalog	Siya ay kasama nila, nakatago sa bahay ng Diyos sa loob ng anim na taon, habang si Atalia ang namumuno sa buong lupain.
swahili	Namshukuru Mungu wangu kila ninapowakumbuka ninyi nyote.
swahili	kwani leo ameshuka na ametoa dhabihu ya makisai, ndama walionona, na kondoo wengi, na amewakaribisha wana wote wa mfalme, jemedari wa jeshi, na Abiatahari kuhani. Nao wanakuka na kunywa mbele zake, na kusema, 'Mfalme Adoniya na aishi milele!'
swahili	Lazima kuwe na dhiraa moja upande mmoja, na ile dhiraa moja upande wa pili - ya urefu wa mapazia ya hema uliosalia, zitaanguka katika ubavu wa maskani upande huu na upande huu, ili kuifunika.
swahili	Kwa sababu alijua kwamba wamekwisha kumkamata kwa sababu ya chuki.
nahuatl	Se kuerpo amo kipia san se parte, sino kipia miek partes.
swahili	Elisha akajibu, "usiogope, wale walio na sisi ni zaidi kuliko wale walio nao."
tagalog	Kapag pumasok ang prinsipe sa pamamagitan ng daan sa tarangkahan at sa portiko nito, dapat siyang lumabas sa daanan din na iyon.
nahuatl	Noijki tlen ochantiah Sodoma iva Gomorra ivan siudades tlen ik ompa okatkah, yejvah okichijkeh kemi in ilvikaktlatitlaniltih tlen amo okivelkakeh in toYejwatzi. Itech yejonmeh altepemeh in gentejtih sa tlawel oavilnemiah asta in tlakah omokijkitzkiayah invan intlakaiknivah, iva in sivameh invan insivaiknivah. Por eso in toYejwatzi okintlajyovilti ika tlitl tlen amo keman sevi, iva ijkó technejmachtia tinochtin tlán velis techpanolos.
swahili	Tunda langu ni bora kuliko dhahabu, bora hata kuliko dhahabu safi.
swahili	Kisha Malkia amwambia mfalme, kama nimepata kibali machoni pako, na kama ikikupendeza, nipewe maisha yangu, na hili ndio haja ya moyo wangu, na hili pia ni ombi kwa watu wangu pia.
manobo	Na pagkakita ni Maria ki Jesus, nigluhud kandin diyà to atubangan din aw maka-ikagi to “Sir, ko kani ka pa podon, konà podon ogkamatoy to ma-ama ku.”
swahili	Pia walikuwa na samaki wadogo wachache, na baada ya kushukuru, aliwaamuru wanafunzi wake wawagawie hivi pia.
manobo	(-)
swahili	Kwa nini, Yahweh, unasimama mbali? Kwa nini unajificha wakati wa shida?
hausa	Bari annabawa biyu ko uku suyi magana, bari sauran su saurara tare da bambance abinda ake fada.
tagalog	at laban sa lahat ng matataas na bundok, at laban sa lahat ng itinaas na burol,
nahuatl	Jesús okochtoka tlakuitlapa ipan se tzompali. Iva okijxitijkeh okilvijkeh:—¡Tlamachti! ¿Amo mitztekipachova tla tipoolakiskeh?
manobo	Konà no sikan dà no paglipwas ita to impabayà ki Jesus, dì pigtabangan ki gayod ni Jesu-Kristu no Magbobo-ot ta no nigtukhow kid lagboy su pigtagaman ta to Diyus no pinabayà ki Jesu-Kristu no nigpapa-ulì ita diyà to Diyus.
nahuatl	Iva ijkuak ok onikatka Tesalónica, imejvah onnechtitlanilijkeh tlen onechpolovaya, iva amo san semi.
nahuatl	Axka techilvi. De yejonmeh eyi tlakah, ¿katli ye omochi kemi ikni de neká tlakatl tlen okitlachtekijkeh?
swahili	Musa akamvulisha Haruni yale mavazi ya kikuhani na kumvalisha Mwanaye Eliazari. Haruni akafa pale juu ya Mlima Hori. Kisha Musa na Eliazari wakashuka.
swahili	Wakati tunajiepusha kutofanya mambo haya, si kutoa sadaka ya ubani kwa Malkia wa Mbinguni na si kumwanga kinywaji cha sadaka kwake, tulikuwa wote tunaumwa umaskini na tulikuwa tunakufa kwa upanga na njaa."
tagalog	Tinawag ni Barak ang mga kalalakihan ng Neftali para magtipon sa Kedes. Sampung libong kalalakihan ang sumama sa kaniya, at sumama sa kanya si Debora.
manobo	Mgo sakayan gayod diyà to dagat, agad ma-aslag aw to kamag no ogdaa sikan, mabogbog, dì to igbayà to sakayan, ogbo-otan to otow no ogdaa no igpabayà to tingub no ma-intok dà.
swahili	Kwa kuwa wewe haupaswi kumuabudu mungu mwingine, maana Yahweh, ambaye jina lake ni Uwivu, ni Mungu wa uwivu.
tagalog	Ngayon sa unang taon ni Ciro, ang hari ng Persia, upang maganap ang salita ni Yahweh sa pamamagitan ng bibig ni Jeremias, inudyukan ni Yahweh ang espiritu ni Ciro, ang hari ng Persia, kaya gumawa siya ng pahayag sa lahat ng kaniyang kaharian at isinulat din ang mga ito. Sinabi niya,
manobo	Wadà ogka-indanan ta no Parisiyu aw punu-an to tinu-uhan no nigtu-u kandin.
swahili	mpaka mshale upasue ini lake. Alikuwa kama ndege anayekimbili kwenye mtego. Hakujua kuwa itamgharimu maisha yake.
tagalog	Ngunit may magsasabi, "Paano bubuhayin ang mga patay? At anong klaseng katawan mayroon sila sa pagparito nila?"
tagalog	At nang nakita ng babae na ang puno ay mabuti para sa pagkain at kaaya-aya sa paningin, at ang puno ay kanais-nais para gawing matalino ang isang tao, kumuha siya ng bunga nito at kinain ito. At binigyan niya ang kanyang asawa na kasama niya, at kinain niya ito.
swahili	Efraimu ni ndama mwenye mafunzo ambayo anapenda kupura nafaka, hivyo nitaweka jozi juu ya shingo yake nzuri. Efraimu nitauweka jozi; Yuda ataimea; Yakobo atauvuta pigo kwa nafsi yake.
swahili	Umwite Yese aje kwenye dhabihu, nami nitakuonesha kile utakachofanya. Utamtia mafuta kwa ajili yangu yule nitakaye kuambia."
tagalog	dahil ito ay iniutos sa akin sa pamamagitan ng salita ni Yahweh, "Hindi ka kakain ni iinom nang tubig doon, ni magbabalik sa iyong dinaanan."
manobo	Wadà nakahobong no konà ogkapayagan dà su wadà inghobong no konà ogkatagahan.
tagalog	Sa mga bansang ito hindi kayo makakahanap ng kaluwagan, at walang magiging kapahingahan para sa mga talampakan ng inyong mga paa; sa halip, bibigyan kayo ni Yahweh doon ng takot sa puso, lumalabong mga mata, at isang kaluluwang nagluluksa.
swahili	Ole kwako Korazini, Ole kwako Bethsaida! Kama kazi kuu zilizo fanyika ndani yako ingalifanyika Tiro na Sidoni, Wangelitubu zamani sana, wakikaa ndani ya nguo za gunia na majivu.
swahili	Macho yangu yanafifia kwa kulia sana; yanazidi kuwa dhaifu kwa sababu ya adaui zangu.
swahili	Ndipo nilipomwuliza malaika, Mizeituni hii miwili isimamayo upande wa kushoto na kulia wa kinara cha taa ni nini?"
tagalog	Ngunit hindi lahat sa kanila ay nakinig sa ebanghelyo. Sapagkat sinasabi ni Isaias, "Panginoon, sino ang naniwala sa aming mensahe?"
tagalog	Pinayapa niya ang bagyo at pinatahimik ang mga alon.
swahili	Kisha watajua kwamba mimi ni Yahwe Mungu wao, kwa kuwa nimewapeleka utumwani kati ya mataifa, lakini kisha nitawakusanya kuwarudisha hata nchi yao. Sitamuacha hata mmoja wao kati ya mataifa.
tagalog	Gumawa ako ng tipan sa aking mga mata; paano kaya ako makakatingin nang may pagnanasa sa isang birhen?
hausa	Ka gaskanta cewa Allah daya ne; ka yi daidai. Amma ko aljannu ma sun gaskata, kuma suna rawar jiki.
tagalog	Magiging katulad ng Araba ang lahat ng lupain, mula Geba hanggang Rimmon sa timog ng Jerusalem. At patuloy na maitataas ang Jerusalem; mamumuhay siya sa kaniyang sariling lugar, mula sa Tarangkahan ng Benjamin hanggang sa dating kinaroroonan ng unang tarangkahan---na ngayon ay Tarangkahan sa Sulok, at mula sa tore ng Hananel hanggang sa mga pisaan ng ubas ng hari.
swahili	Wabenjamini wakajikusanya nyuma ya Abneri na kusimama juu ya kilima.
tagalog	Sinabi ko sa aking puso, "Sinusubok ng Diyos ang tao para ipakita sa kanila na sila ay tulad ng mga hayop.
tagalog	Sa ikapitong taon ni Jehu, nagsimulang maghari si Joas; naghari siya sa loob ng apatnapung taon sa Jerusalem. Ang pangalan ng kaniyang ina ay si Sibia, na taga-Beerseba.
swahili	Aliwapa magari mawili na mafahari wanne wale wa uzao wa Gerishoni, kwa sababu ndivyo kazi yao ilivyohitaji.
manobo	Dì agad konà ki no ogkasaligan to kagi ta, dì kandin, ogkasaligan nasì to kandin kagi su to ogpakabalibad kandin to kagi din, konà man ogkahimù.”
indonesian	Dan juga ketika Aku memberi makan empat ribu orang dengan tujuh roti, ada berapa keranjang besar penuh sisa roti yang kalian kumpulkan?
swahili	Mwana wa Jonathani alikuwa Merib baali. Merib baali alikuwa baba wa Mika.
tagalog	Pagkatapos sa pagkakataong iyon inutusan sila ni Josue kasama ng isang panunumpa at sinabi niya, "Sumpain ang tao sa paningin ni Yahweh na magtatayong muli ng lungsod na ito, ang Jerico. Sa ikapapahamak ng kaniyang panganay na anak na lalaki, ilalatag niya ang pundasyon at sa ikapapahamak ng kaniyang bunsong anak na lalaki, itatayo niya ang mga tarangkahan nito."
tagalog	Gumagawa siya ng alak para pasayahin ang tao, langis para magliwanag ang kanyang mukha, at pagkain para magpatuloy ang kanyang buhay.
nahuatl	Ijkuakó okitlajtlanijkeh:—¿Akin yejón tlakatl tlen omitzilvi: “Xikololo mopetl iva xinejnemi”?
tagalog	Sa ikatlong taon ng paghahari ni Jehoiakim na hari ng Juda, dumating si Nebucadnezar na hari ng Babilonia sa Jerusalem at kinubkob ang lungsod upang putulin ang lahat ng mga tulong para rito.
tagalog	Sapagkat nagmula ang diyus-diyosang ito sa Israel; ginawa ito ng manggagawa; hindi ito Diyos! Dudurugin ng pira-piraso ang guya ng Samaria.
tagalog	Pagkatapos niya ang mga taga-Tekoa ang nag-ayos ng isa pang bahagi, sa kabila ng malaking tore na namumukod tangi, hanggang sa pader ng Ofel.
tagalog	Kaya nagpatuloy ang mga Judio sa pagdiriwang ng kanilang nasimulan, paggawa sa kung ano ang isinulat ni Mordecai sa kanila.
